County_State,Number_Insured,NInsured_CI_LowerBound,NInsured_CI_UpperBound,Number_Uninsured,NUninsured_CI_LowerBound,NUninsured_CI_UpperBound,Population,Insured_rate,Lower_Payment_Est,Ave_Payment,Higher_Payment_Est,State,Regions,Insured_rate_EqWidth,Ave_Payment_EqWidth,Pop_EqWidth
"emporia city, va",3942.5,3868.5,4016.5,622.5,548.5,696.5,4565.0,0.863947028271516,16344.0,18289.666666666668,20498.333333333332,va,southeast,Low,Cheap,Very_Small
"erath, tx",23171.5,22482.0,23861.0,8757.0,8067.5,9446.5,31928.5,0.7255957153140309,16757.5,18475.75,20417.25,tx,southwest,Very_Low,Cheap,Very_Small
"erie, oh",54420.5,53853.0,54988.0,5914.0,5346.5,6481.5,60334.5,0.9023327008739934,18443.0,19724.0,21049.75,oh,midwest,High,Moderate,Small
"escambia, al",23623.0,23142.5,24103.5,4893.5,4413.0,5374.0,28516.5,0.8285603851034586,15074.0,16859.333333333336,18771.75,al,southeast,Very_Low,Very_Cheap,Very_Small
"essex, ny",26079.5,25812.5,26346.5,2583.0,2316.0,2850.0,28662.5,0.910027144088851,15051.25,17578.0,20194.0,ny,northeast,High,Cheap,Very_Small
"essex, va",7529.5,7395.5,7663.5,1374.0,1240.0,1508.0,8903.5,0.8459524024625733,17280.75,18884.25,20636.5,va,southeast,Low,Moderate,Very_Small
"estill, ky",10142.5,9974.5,10310.5,1682.5,1514.5,1850.5,11825.0,0.8583992034962908,14647.0,16440.0,18429.5,ky,southeast,Low,Very_Cheap,Very_Small
"etowah, al",72364.0,71335.0,73393.0,11831.0,10802.0,12860.0,84195.0,0.8597054176033383,19253.875,20572.625,21971.375,al,southeast,Low,Expensive,Medium
"evangeline, la",23011.5,22592.0,23431.0,4678.5,4259.0,5098.0,27690.0,0.8310596888492692,16960.125,18699.875,20627.0,la,southeast,Low,Moderate,Very_Small
"evans, ga",6816.5,6651.0,6982.0,1926.5,1761.0,2092.0,8743.0,0.779931664132377,13611.0,15641.5,17808.0,ga,southeast,Very_Low,Very_Cheap,Very_Small
"fairbanks north star, ak",73601.0,72492.5,74709.5,14482.5,13374.0,15591.0,88083.5,0.8358446743860232,15508.0,17058.0,18720.5,ak,west,Low,Cheap,Medium
"fairfield, oh",114794.0,113853.0,115735.0,10782.5,9841.5,11723.5,125576.5,0.9140148851931728,18157.0,19341.25,20606.5,oh,midwest,High,Moderate,Large
"falls, tx",9479.5,9240.5,9718.5,2970.0,2731.0,3209.0,12449.5,0.7618430985040278,12832.0,14317.0,15698.0,tx,southwest,Very_Low,Very_Cheap,Very_Small
"fannin, ga",13797.5,13458.5,14136.5,4048.0,3709.0,4387.0,17845.5,0.7732498355121697,14000.5,15830.0,17806.5,ga,southeast,Very_Low,Very_Cheap,Very_Small
"fannin, tx",19325.5,18904.5,19746.5,5616.5,5195.5,6037.5,24942.0,0.7750074061040341,15561.0,17506.0,19516.5,tx,southwest,Very_Low,Cheap,Very_Small
"faribault, mn",9866.0,9772.5,9959.5,878.5,785.0,972.0,10744.5,0.9184400748990669,16529.333333333332,19335.333333333332,22388.666666666668,mn,midwest,High,Moderate,Very_Small
"faulkner, ar",90258.5,89091.5,91425.5,12701.5,11534.5,13868.5,102960.0,0.8764426035209193,18105.0,19270.75,20482.25,ar,southeast,Fair,Moderate,Medium
"fauquier, va",51246.0,50706.0,51786.0,6220.0,5680.0,6760.0,57466.0,0.8916418584475931,18444.0,19910.25,21425.5,va,southeast,Fair,Moderate,Small
"fayette, al",11585.5,11391.5,11779.5,1846.0,1652.0,2040.0,13431.5,0.8627911736565663,12892.0,14440.5,16131.0,al,southeast,Low,Very_Cheap,Very_Small
"fayette, ga",79548.0,78662.5,80433.5,11375.0,10489.5,12260.5,90923.0,0.8747790112649796,18543.5,19551.75,20620.5,ga,southeast,Fair,Moderate,Medium
"fayette, ia",14303.0,14160.0,14446.0,1321.5,1178.5,1464.5,15624.5,0.9156534059662148,15408.75,18106.75,20890.75,ia,midwest,High,Cheap,Very_Small
"fayette, il",14820.0,14637.5,15002.5,1813.5,1631.0,1996.0,16633.5,0.89125739091927,14845.5,16644.0,18756.5,il,midwest,Fair,Very_Cheap,Very_Small
"fayette, in",16375.5,16107.5,16643.5,2803.5,2535.5,3071.5,19179.0,0.8543184378635365,13504.5,15043.5,16724.0,in,midwest,Low,Very_Cheap,Very_Small
"fayette, oh",21059.0,20789.5,21328.5,2616.5,2347.0,2886.0,23675.5,0.8897507515447951,15143.5,17240.5,19631.5,oh,midwest,Fair,Cheap,Very_Small
"fayette, pa",95027.0,94107.0,95947.0,10656.5,9736.5,11576.5,105683.5,0.8994787115096313,14649.25,16340.75,18160.875,pa,northeast,Fair,Very_Cheap,Medium
"fayette, tx",14497.0,14176.0,14818.0,4463.5,4142.5,4784.5,18960.5,0.7645347435226509,18563.5,20575.5,22765.5,tx,southwest,Very_Low,Expensive,Very_Small
"fayette, wv",30484.0,30020.0,30948.0,4850.0,4386.0,5314.0,35334.0,0.8636598514446043,15999.833333333334,17943.5,19970.666666666664,wv,southeast,Low,Cheap,Very_Small
"fentress, tn",11980.5,11757.5,12203.5,2254.5,2031.5,2477.5,14235.0,0.8418667768640937,13015.5,14205.0,15451.0,tn,southeast,Low,Very_Cheap,Very_Small
"fergus, mt",7103.5,6960.0,7247.0,1516.0,1372.5,1659.5,8619.5,0.8244041785219571,13868.0,15598.333333333334,17546.666666666668,mt,west,Very_Low,Very_Cheap,Very_Small
"fillmore, ne",3830.0,3785.5,3874.5,408.5,364.0,453.0,4238.5,0.9037518509858935,17031.0,19069.5,21117.0,ne,midwest,High,Moderate,Very_Small
"finney, ks",26871.0,26339.0,27403.0,6044.5,5512.5,6576.5,32915.5,0.8164233741752047,18713.0,20688.25,22900.5,ks,midwest,Very_Low,Expensive,Very_Small
"flagler, fl",59285.5,58198.0,60373.0,13866.0,12778.5,14953.5,73151.5,0.8099982086744951,18884.75,20088.5,21350.75,fl,southeast,Very_Low,Moderate,Small
"flathead, mt",64344.5,63335.5,65353.5,13364.0,12355.0,14373.0,77708.5,0.8277397308769499,16772.416666666668,17877.75,19060.083333333332,mt,west,Very_Low,Cheap,Medium
"fleming, ky",10253.5,10066.0,10441.0,1916.5,1729.0,2104.0,12170.0,0.8425990746321915,15652.0,17448.0,19359.333333333332,ky,southeast,Low,Cheap,Very_Small
"florence, sc",99721.0,98435.5,101006.5,15661.0,14375.5,16946.5,115382.0,0.8643897216859264,15784.5,16984.583333333332,18263.583333333332,sc,southeast,Low,Cheap,Large
"floyd, ga",62255.5,61110.5,63400.5,15591.5,14446.5,16736.5,77847.0,0.7997939728451777,17866.0,18845.875,19884.125,ga,southeast,Very_Low,Moderate,Medium
"floyd, ia",11539.5,11426.0,11653.0,1004.5,891.0,1118.0,12544.0,0.9200467572739158,16236.0,18458.0,20907.5,ia,midwest,High,Cheap,Very_Small
"floyd, in",57420.5,56765.0,58076.0,7263.0,6607.5,7918.5,64683.5,0.8877259338670473,18808.75,20306.5,21933.75,in,midwest,Fair,Moderate,Small
"floyd, ky",27658.5,27261.0,28056.0,4150.0,3752.5,4547.5,31808.5,0.8705736958820878,15266.75,17509.0,19910.333333333332,ky,southeast,Fair,Cheap,Very_Small
"floyd, tx",3612.0,3508.0,3716.0,1299.0,1195.0,1403.0,4911.0,0.7364194866988969,13424.5,15426.0,17592.5,tx,southwest,Very_Low,Very_Cheap,Very_Small
"fond du lac, wi",76277.5,75692.5,76862.5,6187.0,5602.0,6772.0,82464.5,0.925019948433198,14434.125,16369.375,18386.875,wi,midwest,High,Very_Cheap,Medium
"ford, il",10039.0,9938.0,10140.0,942.5,841.5,1043.5,10981.5,0.914278181372256,16321.0,17967.5,19602.0,il,midwest,High,Cheap,Very_Small
"ford, ks",24349.0,23813.5,24884.5,6080.0,5544.5,6615.5,30429.0,0.8003199949794034,17364.25,19294.0,21455.25,ks,midwest,Very_Low,Moderate,Very_Small
"forrest, ms",52111.5,51019.5,53203.5,11812.5,10720.5,12904.5,63924.0,0.8155037458488053,19355.125,20561.0,21825.375,ms,southeast,Very_Low,Expensive,Small
"forsyth, ga",157968.0,156429.5,159506.5,22249.5,20711.0,23788.0,180217.5,0.8756859754251557,16954.5,17921.25,18913.25,ga,southeast,Fair,Cheap,Very_Large
"foster, nd",2349.0,2319.0,2379.0,268.0,238.0,298.0,2617.0,0.8974936529832184,14457.0,16699.0,19119.0,nd,midwest,Fair,Very_Cheap,Very_Small
"franklin city, va",6078.0,5972.5,6183.5,964.0,858.5,1069.5,7042.0,0.8633328706946359,15090.0,16494.0,17960.333333333332,va,southeast,Low,Very_Cheap,Very_Small
"franklin, al",21529.0,21086.0,21972.0,4868.5,4425.5,5311.5,26397.5,0.8155942124511688,15417.333333333332,17921.666666666664,20438.666666666664,al,southeast,Very_Low,Cheap,Very_Small
"franklin, ar",12361.5,12139.0,12584.0,2223.0,2000.5,2445.5,14584.5,0.8480913692237286,11857.0,14514.0,17187.0,ar,southeast,Low,Very_Cheap,Very_Small
"franklin, fl",5866.0,5724.0,6008.0,1635.5,1493.5,1777.5,7501.5,0.7823503636346382,11026.0,13309.0,15673.0,fl,southeast,Very_Low,Very_Cheap,Very_Small
"franklin, ga",13865.0,13565.0,14165.0,3613.5,3313.5,3913.5,17478.5,0.793306523544957,15244.5,16998.0,18795.0,ga,southeast,Very_Low,Cheap,Very_Small
"franklin, ia",7351.0,7253.5,7448.5,931.0,833.5,1028.5,8282.0,0.8879976421643088,15109.0,17323.0,19606.0,ia,midwest,Fair,Cheap,Very_Small
"franklin, id",9349.5,9176.0,9523.0,1761.5,1588.0,1935.0,11111.0,0.8413522835159308,15037.0,16992.0,19132.333333333332,id,west,Low,Cheap,Very_Small
"franklin, il",28221.0,27889.5,28552.5,3266.0,2934.5,3597.5,31487.0,0.8963344731294349,13691.5,15701.5,17898.0,il,midwest,Fair,Very_Cheap,Very_Small
"franklin, ks",19063.0,18838.5,19287.5,2148.0,1923.5,2372.5,21211.0,0.8989026499345061,16361.333333333334,17921.0,19620.666666666668,ks,midwest,Fair,Cheap,Very_Small
"franklin, ky",35487.0,35014.5,35959.5,4857.0,4384.5,5329.5,40344.0,0.8795452663123053,17828.5,19599.0,21461.25,ky,southeast,Fair,Moderate,Small
"franklin, la",13261.5,12973.0,13550.0,3310.0,3021.5,3598.5,16571.5,0.8004717886384569,15763.5,17725.5,19876.5,la,southeast,Very_Low,Cheap,Very_Small
"franklin, ma",55446.0,55178.5,55713.5,2100.5,1833.0,2368.0,57546.5,0.9635946700250593,18429.75,20406.25,22549.75,ma,northeast,Very_High,Moderate,Small
"franklin, me",20324.0,20010.0,20638.0,3029.0,2715.0,3343.0,23353.0,0.8706219797614385,16380.0,18189.75,20130.75,me,northeast,Fair,Cheap,Very_Small
"franklin, mo",74954.5,74028.0,75881.0,10787.5,9861.0,11714.0,85742.0,0.874225637347914,18105.75,19482.5,20893.5,mo,midwest,Fair,Moderate,Medium
"franklin, ny",33895.5,33527.0,34264.0,3925.5,3557.0,4294.0,37821.0,0.8964942155599563,15997.375,17765.5,19707.0,ny,northeast,Fair,Cheap,Very_Small
"franklin, pa",109673.5,108441.0,110906.0,14158.0,12925.5,15390.5,123831.5,0.8856608966515704,17365.041666666664,18591.333333333336,19949.041666666664,pa,northeast,Fair,Cheap,Large
"franklin, tn",27331.0,26911.5,27750.5,4306.5,3887.0,4726.0,31637.5,0.8639858960314869,17872.25,19453.5,21164.5,tn,southeast,Low,Moderate,Very_Small
"franklin, va",36997.0,36426.0,37568.0,6492.0,5921.0,7063.0,43489.0,0.8509564281348083,13719.0,15066.5,16461.0,va,southeast,Low,Very_Cheap,Small
"franklin, vt",38805.5,38509.0,39102.0,2617.5,2321.0,2914.0,41423.0,0.9368224866341179,16638.0,18092.0,19688.75,vt,northeast,High,Cheap,Small
"franklin, wa",63693.0,62509.0,64877.0,13753.5,12569.5,14937.5,77446.5,0.8221450173799578,16287.5,17405.0,18530.0,wa,west,Very_Low,Cheap,Medium
"fredericksburg city, va",19768.5,19415.5,20121.5,3006.0,2653.0,3359.0,22774.5,0.8680271276795619,18875.25,19748.75,20619.25,va,southeast,Fair,Moderate,Very_Small
"freeborn, mn",21785.0,21568.0,22002.0,2072.0,1855.0,2289.0,23857.0,0.9133781616414068,16864.0,18222.0,19737.0,mn,midwest,High,Cheap,Very_Small
"freestone, tx",11243.0,10980.5,11505.5,3416.0,3153.5,3678.5,14659.0,0.7670997617102359,13123.5,15064.5,17270.5,tx,southwest,Very_Low,Very_Cheap,Very_Small
"fremont, co",25351.0,24983.0,25719.0,3870.0,3502.0,4238.0,29221.0,0.8677857988453972,15877.333333333334,17506.333333333332,19272.333333333332,co,west,Fair,Cheap,Very_Small
"fremont, wy",26538.0,26024.5,27051.5,6633.5,6120.0,7147.0,33171.5,0.8001882772398037,16939.5,18799.5,20839.25,wy,west,Very_Low,Moderate,Very_Small
"frio, tx",10147.5,9895.0,10400.0,2849.5,2597.0,3102.0,12997.0,0.7804490778723601,12683.0,15112.0,17691.0,tx,southwest,Very_Low,Very_Cheap,Very_Small
"fulton, ar",7623.0,7480.0,7766.0,1492.0,1349.0,1635.0,9115.0,0.8371273459373266,13910.0,15802.5,17736.0,ar,southeast,Low,Very_Cheap,Very_Small
"fulton, il",24198.5,23936.5,24460.5,2609.0,2347.0,2871.0,26807.5,0.9031452919707756,15300.0,16626.333333333332,18058.333333333332,il,midwest,High,Very_Cheap,Very_Small
"fulton, in",13954.0,13695.5,14212.5,2680.5,2422.0,2939.0,16634.5,0.8390562756269293,15253.666666666666,17177.0,19275.666666666668,in,midwest,Low,Cheap,Very_Small
"fulton, ny",40213.0,39822.0,40604.0,3777.0,3386.0,4168.0,43990.0,0.9143689223367362,17196.25,19306.5,21624.75,ny,northeast,High,Moderate,Small
"fulton, oh",32055.5,31716.0,32395.0,3425.0,3085.5,3764.5,35480.5,0.9035907952295069,15559.0,17272.0,19045.666666666668,oh,midwest,High,Cheap,Very_Small
"fulton, pa",10482.0,10357.5,10606.5,1178.5,1054.0,1303.0,11660.5,0.8991108069374618,12774.5,14434.0,16157.5,pa,northeast,Fair,Very_Cheap,Very_Small
"furnas, ne",3227.0,3177.5,3276.5,469.5,420.0,519.0,3696.5,0.8730668363989358,17504.666666666668,19953.666666666668,22755.666666666668,ne,midwest,Fair,Moderate,Very_Small
"gage, ne",15592.0,15416.5,15767.5,1670.0,1494.5,1845.5,17262.0,0.903287639424503,17345.333333333332,19272.666666666668,21317.333333333332,ne,midwest,High,Moderate,Very_Small
"galax city, va",4560.0,4464.0,4656.0,973.0,877.0,1069.0,5533.0,0.8243379004251329,18902.0,20745.5,22802.0,va,southeast,Very_Low,Expensive,Very_Small
"gallatin, mt",72371.0,71366.0,73376.0,11763.0,10758.0,12768.0,84134.0,0.8593163499632834,16931.0,18248.0,19670.5,mt,west,Low,Cheap,Medium
"gallia, oh",21677.5,21393.0,21962.0,2846.0,2561.5,3130.5,24523.5,0.8843052301737571,18414.666666666668,19992.666666666668,21668.333333333332,oh,midwest,Fair,Moderate,Very_Small
"garfield, co",40733.5,39935.5,41531.5,10087.5,9289.5,10885.5,50821.0,0.801519088621166,16179.541666666668,18312.375,20673.666666666664,co,west,Very_Low,Cheap,Small
"garfield, ok",43141.5,42382.0,43901.0,9165.0,8405.5,9924.5,52306.5,0.8246852604448287,17160.875,18642.875,20273.875,ok,southwest,Very_Low,Cheap,Small
"garland, ar",62165.0,61079.5,63250.5,12847.5,11762.0,13933.0,75012.5,0.8289633871329769,18925.0,20147.875,21435.0,ar,southeast,Low,Moderate,Small
"garrett, md",21232.5,20981.5,21483.5,2438.0,2187.0,2689.0,23670.5,0.8974487647782545,17068.25,18738.75,20575.25,md,southeast,Fair,Moderate,Very_Small
"garvin, ok",18133.5,17784.5,18482.5,4424.5,4075.5,4773.5,22558.0,0.8035951383901931,12535.5,14054.5,15721.5,ok,southwest,Very_Low,Very_Cheap,Very_Small
"gasconade, mo",9852.0,9683.0,10021.0,1775.0,1606.0,1944.0,11627.0,0.8474277572197472,17909.0,20511.5,23352.5,mo,midwest,Low,Expensive,Very_Small
"geary, ks",29520.5,29044.0,29997.0,3862.5,3386.0,4339.0,33383.0,0.8846130334311872,15228.0,16974.333333333332,18825.0,ks,midwest,Fair,Cheap,Very_Small
"geauga, oh",67966.5,67188.0,68745.0,8668.0,7889.5,9446.5,76634.5,0.886923311703705,19221.5,20605.5,22052.25,oh,midwest,Fair,Expensive,Medium
"gem, id",10565.5,10345.5,10785.5,2434.0,2214.0,2654.0,12999.5,0.8128777194978329,16687.0,20019.0,23466.0,id,west,Very_Low,Moderate,Very_Small
"genesee, ny",43947.5,43558.5,44336.5,3810.5,3421.5,4199.5,47758.0,0.9204162560233156,17119.0,19013.0,21047.5,ny,northeast,High,Moderate,Small
"geneva, al",17777.5,17432.5,18122.5,3783.5,3438.5,4128.5,21561.0,0.8246641802899055,12903.0,14325.0,15942.5,al,southeast,Very_Low,Very_Cheap,Very_Small
"gentry, mo",4489.0,4402.5,4575.5,864.0,777.5,950.5,5353.0,0.8387334778527713,14361.0,16309.0,18318.0,mo,midwest,Low,Very_Cheap,Very_Small
"george, ms",15998.5,15684.0,16313.0,3405.5,3091.0,3720.0,19404.0,0.8244937047231943,14959.0,16830.0,18760.5,ms,southeast,Very_Low,Very_Cheap,Very_Small
"georgetown, sc",37616.0,36953.5,38278.5,8107.5,7445.0,8770.0,45723.5,0.8228715228483964,17799.5,19108.0,20543.375,sc,southeast,Very_Low,Moderate,Small
"gibson, in",24734.0,24447.0,25021.0,2926.5,2639.5,3213.5,27660.5,0.8941873999059589,14430.5,16714.5,19165.5,in,midwest,Fair,Very_Cheap,Very_Small
"gibson, tn",34955.0,34445.0,35465.0,5345.0,4835.0,5855.0,40300.0,0.867480260353428,14321.5,16255.5,18291.0,tn,southeast,Fair,Very_Cheap,Small
"gila, az",31963.0,31379.0,32547.0,6408.5,5824.5,6992.5,38371.5,0.8333692830057537,17452.5,19369.25,21395.875,az,southwest,Low,Moderate,Very_Small
"giles, tn",19669.0,19350.5,19987.5,3293.5,2975.0,3612.0,22962.5,0.856616715782234,14664.0,16328.5,18117.5,tn,southeast,Low,Very_Cheap,Very_Small
"giles, va",11698.0,11524.5,11871.5,1779.5,1606.0,1953.0,13477.5,0.8682181449561861,18390.666666666668,20764.0,23366.0,va,southeast,Fair,Expensive,Very_Small
"gillespie, tx",13603.5,13258.5,13948.5,4658.5,4313.5,5003.5,18262.0,0.7447842427829798,16345.0,17453.333333333332,18654.666666666668,tx,southwest,Very_Low,Cheap,Very_Small
"glacier, mt",8601.5,8327.5,8875.5,3264.5,2990.5,3538.5,11866.0,0.7251798292284304,12164.0,14452.0,16835.0,mt,west,Very_Low,Very_Cheap,Very_Small
"gladwin, mi",16474.0,16247.5,16700.5,2392.5,2166.0,2619.0,18866.5,0.8738561888163783,13793.0,15649.0,17568.5,mi,midwest,Fair,Very_Cheap,Very_Small
"glenn, ca",19492.5,19122.0,19863.0,4025.5,3655.0,4396.0,23518.0,0.8290245558766609,13664.0,16325.0,19031.5,ca,west,Low,Very_Cheap,Very_Small
"gloucester, va",26777.5,26428.5,27126.5,3643.5,3294.5,3992.5,30421.0,0.8802807537071404,17690.0,19115.5,20675.75,va,southeast,Fair,Moderate,Very_Small
"glynn, ga",54339.0,53319.0,55359.0,12947.5,11927.5,13967.5,67286.5,0.807486353655886,17250.75,18319.5,19435.0,ga,southeast,Very_Low,Cheap,Small
"gogebic, mi",9498.5,9364.0,9633.0,1299.0,1164.5,1433.5,10797.5,0.8805916924975858,14889.0,16795.5,18895.0,mi,midwest,Fair,Very_Cheap,Very_Small
"goodhue, mn",34902.5,34633.5,35171.5,2604.0,2335.0,2873.0,37506.5,0.9306731740669845,15661.0,17576.333333333332,19681.0,mn,midwest,High,Cheap,Very_Small
"gooding, id",9396.5,9141.0,9652.0,3118.0,2862.5,3373.5,12514.5,0.7508236980932569,17684.0,20318.0,23266.0,id,west,Very_Low,Moderate,Very_Small
"gordon, ga",37334.5,36514.5,38154.5,10749.0,9929.0,11569.0,48083.5,0.7764670022506815,18362.5,19919.75,21609.25,ga,southeast,Very_Low,Moderate,Small
"goshen, wy",8061.5,7903.0,8220.0,1607.0,1448.5,1765.5,9668.5,0.8339665005835903,13320.5,15413.0,17600.0,wy,west,Low,Very_Cheap,Very_Small
"gove, ks",1769.5,1738.0,1801.0,296.0,264.5,327.5,2065.5,0.8575932203389831,16121.0,18411.5,20887.5,ks,midwest,Low,Cheap,Very_Small
"grady, ga",15676.5,15280.5,16072.5,5258.0,4862.0,5654.0,20934.5,0.7491942892418414,11260.0,12916.0,14692.0,ga,southeast,Very_Low,Very_Cheap,Very_Small
"grady, ok",37735.5,37149.0,38322.0,7450.5,6864.0,8037.0,45186.0,0.8349682366309519,14659.0,16151.0,17743.0,ok,southwest,Low,Very_Cheap,Small
"grafton, nh",58493.5,57729.0,59258.0,8531.5,7767.0,9296.0,67025.0,0.8730301076659153,16316.8,18035.466666666667,19848.966666666667,nh,northeast,Fair,Cheap,Small
"graham, az",25300.0,24842.5,25757.5,4344.5,3887.0,4802.0,29644.5,0.8534785034446867,16026.5,17518.5,19052.5,az,southwest,Low,Cheap,Very_Small
"graham, ks",1673.5,1646.0,1701.0,256.0,228.5,283.5,1929.5,0.8673181626497124,13207.5,15328.5,17567.0,ks,midwest,Fair,Very_Cheap,Very_Small
"grand forks, nd",52231.0,51617.0,52845.0,5961.0,5347.0,6575.0,58192.0,0.8974065166280986,18978.5,20083.25,21238.0,nd,midwest,Fair,Moderate,Small
"grand traverse, mi",66517.5,65845.5,67189.5,6931.5,6259.5,7603.5,73449.0,0.9055600258877973,16705.75,17345.75,17989.25,mi,midwest,High,Cheap,Small
"grand, ut",6355.5,6205.0,6506.0,1505.0,1354.5,1655.5,7860.5,0.8085011710322029,12457.0,15045.0,17606.0,ut,west,Very_Low,Very_Cheap,Very_Small
"grant, in",45147.0,44532.5,45761.5,6699.0,6084.5,7313.5,51846.0,0.8711829066620176,17963.75,19361.5,20861.25,in,midwest,Fair,Moderate,Small
"grant, ks",5652.5,5534.5,5770.5,1239.0,1121.0,1357.0,6891.5,0.8202067818574387,13331.0,15910.0,18301.0,ks,midwest,Very_Low,Very_Cheap,Very_Small
"grant, ky",18712.0,18458.5,18965.5,2494.0,2240.5,2747.5,21206.0,0.8826410470626644,14358.0,17272.0,20165.0,ky,southeast,Fair,Cheap,Very_Small
"grant, nm",18546.0,18244.5,18847.5,2961.5,2660.0,3263.0,21507.5,0.8634431249223092,15286.666666666666,16686.0,18203.666666666668,nm,southwest,Low,Very_Cheap,Very_Small
"grant, or",4473.0,4396.5,4549.5,756.0,679.5,832.5,5229.0,0.8567478918875877,16021.0,19063.0,22159.0,or,west,Low,Moderate,Very_Small
"grant, sd",5024.0,4950.0,5098.0,692.0,618.0,766.0,5716.0,0.879084607168104,14058.0,16672.0,19188.0,sd,midwest,Fair,Very_Cheap,Very_Small
"grant, wa",65173.5,64019.5,66327.5,14568.0,13414.0,15722.0,79741.5,0.8172914084154134,16536.583333333332,19000.25,21582.416666666668,wa,west,Very_Low,Moderate,Medium
"grant, wi",35544.5,35170.0,35919.0,3769.5,3395.0,4144.0,39314.0,0.9042240168071669,14468.555555555555,16960.94444444444,19517.833333333332,wi,midwest,High,Cheap,Small
"grant, wv",7900.0,7773.0,8027.0,1226.5,1099.5,1353.5,9126.5,0.8663476044849744,15234.333333333334,16904.0,18688.666666666668,wv,southeast,Fair,Cheap,Very_Small
"granville, nc",39822.5,39248.0,40397.0,6355.5,5781.0,6930.0,46178.0,0.8624714665713785,17374.75,19211.5,21255.75,nc,southeast,Low,Moderate,Small
"gratiot, mi",27279.0,26995.5,27562.5,2772.5,2489.0,3056.0,30051.5,0.9081146068738946,17146.75,18719.75,20461.75,mi,midwest,High,Moderate,Very_Small
"graves, ky",26289.0,25890.0,26688.0,4310.5,3911.5,4709.5,30599.5,0.8592868830979807,18253.25,20009.0,21980.25,ky,southeast,Low,Moderate,Very_Small
"gray, tx",13661.0,13339.5,13982.5,4245.0,3923.5,4566.5,17906.0,0.7630212763030905,17846.5,19822.75,21960.5,tx,southwest,Very_Low,Moderate,Very_Small
"grays harbor, wa",46458.5,45737.0,47180.0,8935.0,8213.5,9656.5,55393.5,0.8394251328689919,15695.5,17685.875,19839.75,wa,west,Low,Cheap,Small
"grayson, ky",18134.5,17846.0,18423.0,3019.5,2731.0,3308.0,21154.0,0.8573867114158196,16125.333333333334,17621.666666666668,19213.666666666668,ky,southeast,Low,Cheap,Very_Small
"grayson, tx",79530.0,78053.0,81007.0,21889.5,20412.5,23366.5,101419.5,0.7840200126440391,21592.75,23027.416666666668,24546.416666666668,tx,southwest,Very_Low,Very_Expensive,Medium
"greeley, ks",869.5,852.0,887.0,161.5,144.0,179.0,1031.0,0.8431624816474043,16570.0,19292.0,22178.0,ks,midwest,Low,Moderate,Very_Small
"green lake, wi",13255.0,13099.0,13411.0,1538.5,1382.5,1694.5,14793.5,0.8960895196514134,15192.0,16910.666666666668,18777.333333333332,wi,midwest,Fair,Cheap,Very_Small
"green, ky",7545.0,7410.0,7680.0,1369.0,1234.0,1504.0,8914.0,0.8476961793007403,16853.5,19237.5,21805.0,ky,southeast,Low,Moderate,Very_Small
